4641.0,2019-07-13,08:00:00,2019.0,7.0,13.0,6.0,1.0,pointe,Europe/Paris
19345.0,2021-03-17,00:00:00,2021.0,3.0,17.0,3.0,0.0,hors_pointe,Europe/Paris
9095.0,2020-01-14,22:00:00,2020.0,1.0,14.0,2.0,0.0,hors_pointe,Europe/Paris
318.0,2019-01-14,05:00:00,2019.0,1.0,14.0,1.0,0.0,hors_pointe,Europe/Paris
14796.0,2020-09-08,11:00:00,2020.0,9.0,8.0,2.0,0.0,hors_pointe,Europe/Paris
33052.0,2022-10-09,03:00:00,2022.0,10.0,9.0,7.0,1.0,hors_pointe,Europe/Paris
20759.0,2021-05-14,22:00:00,2021.0,5.0,14.0,5.0,0.0,hors_pointe,Europe/Paris
33818.0,2022-11-10,01:00:00,2022.0,11.0,10.0,4.0,0.0,hors_pointe,Europe/Paris
27786.0,2022-03-03,17:00:00,2022.0,3.0,3.0,4.0,0.0,pointe,Europe/Paris
14590.0,2020-08-30,21:00:00,2020.0,8.0,30.0,7.0,1.0,hors_pointe,Europe/Paris
7840.0,2019-11-23,15:00:00,2019.0,11.0,23.0,6.0,1.0,hors_pointe,Europe/Paris
27736.0,2022-03-01,15:00:00,2022.0,3.0,1.0,2.0,0.0,hors_pointe,Europe/Paris
23092.0,2021-08-20,03:00:00,2021.0,8.0,20.0,5.0,0.0,hors_pointe,Europe/Paris
16037.0,2020-10-30,04:00:00,2020.0,10.0,30.0,5.0,0.0,hors_pointe,Europe/Paris
30467.0,2022-06-23,10:00:00,2022.0,6.0,23.0,4.0,0.0,hors_pointe,Europe/Paris
14941.0,2020-09-14,12:00:00,2020.0,9.0,14.0,1.0,0.0,hors_pointe,Europe/Paris
30840.0,2022-07-08,23:00:00,2022.0,7.0,8.0,5.0,0.0,hors_pointe,Europe/Paris
14445.0,2020-08-24,20:00:00,2020.0,8.0,24.0,1.0,0.0,hors_pointe,Europe/Paris
32557.0,2022-09-18,12:00:00,2022.0,9.0,18.0,7.0,1.0,hors_pointe,Europe/Paris
4542.0,2019-07-09,05:00:00,2019.0,7.0,9.0,2.0,0.0,hors_pointe,Europe/Paris
15707.0,2020-10-16,10:00:00,2020.0,10.0,16.0,5.0,0.0,hors_pointe,Europe/Paris
16276.0,2020-11-09,03:00:00,2020.0,11.0,9.0,1.0,0.0,hors_pointe,Europe/Paris
3203.0,2019-05-14,10:00:00,2019.0,5.0,14.0,2.0,0.0,hors_pointe,Europe/Paris
21483.0,2021-06-14,02:00:00,2021.0,6.0,14.0,1.0,0.0,hors_pointe,Europe/Paris
29024.0,2022-04-24,07:00:00,2022.0,4.0,24.0,7.0,1.0,pointe,Europe/Paris
623.0,2019-01-26,22:00:00,2019.0,1.0,26.0,6.0,1.0,hors_pointe,Europe/Paris
5283.0,2019-08-09,02:00:00,2019.0,8.0,9.0,5.0,0.0,hors_pointe,Europe/Paris
20967.0,2021-05-23,14:00:00,2021.0,5.0,23.0,7.0,1.0,hors_pointe,Europe/Paris
26018.0,2021-12-20,01:00:00,2021.0,12.0,20.0,1.0,0.0,hors_pointe,Europe/Paris
21122.0,2021-05-30,01:00:00,2021.0,5.0,30.0,7.0,1.0,hors_pointe,Europe/Paris
28204.0,2022-03-21,03:00:00,2022.0,3.0,21.0,1.0,0.0,hors_pointe,Europe/Paris
19633.0,2021-03-29,00:00:00,2021.0,3.0,29.0,1.0,0.0,hors_pointe,Europe/Paris
5292.0,2019-08-09,11:00:00,2019.0,8.0,9.0,5.0,0.0,hors_pointe,Europe/Paris
4370.0,2019-07-02,01:00:00,2019.0,7.0,2.0,2.0,0.0,hors_pointe,Europe/Paris
5738.0,2019-08-28,01:00:00,2019.0,8.0,28.0,3.0,0.0,hors_pointe,Europe/Paris
34774.0,2022-12-19,21:00:00,2022.0,12.0,19.0,1.0,0.0,hors_pointe,Europe/Paris
4005.0,2019-06-16,20:00:00,2019.0,6.0,16.0,7.0,1.0,hors_pointe,Europe/Paris
26501.0,2022-01-09,04:00:00,2022.0,1.0,9.0,7.0,1.0,hors_pointe,Europe/Paris
27949.0,2022-03-10,12:00:00,2022.0,3.0,10.0,4.0,0.0,hors_pointe,Europe/Paris
13972.0,2020-08-05,03:00:00,2020.0,8.0,5.0,3.0,0.0,hors_pointe,Europe/Paris
15224.0,2020-09-26,07:00:00,2020.0,9.0,26.0,6.0,1.0,pointe,Europe/Paris
10.0,2019-01-01,09:00:00,2019.0,1.0,1.0,2.0,0.0,pointe,Europe/Paris
9284.0,2020-01-22,19:00:00,2020.0,1.0,22.0,3.0,0.0,pointe,Europe/Paris
1880.0,2019-03-20,07:00:00,2019.0,3.0,20.0,3.0,0.0,pointe,Europe/Paris
11295.0,2020-04-15,14:00:00,2020.0,4.0,15.0,3.0,0.0,hors_pointe,Europe/Paris
10813.0,2020-03-26,12:00:00,2020.0,3.0,26.0,4.0,0.0,hors_pointe,Europe/Paris
9580.0,2020-02-04,03:00:00,2020.0,2.0,4.0,2.0,0.0,hors_pointe,Europe/Paris
25701.0,2021-12-06,20:00:00,2021.0,12.0,6.0,1.0,0.0,hors_pointe,Europe/Paris
12362.0,2020-05-30,01:00:00,2020.0,5.0,30.0,6.0,1.0,hors_pointe,Europe/Paris
34846.0,2022-12-22,21:00:00,2022.0,12.0,22.0,4.0,0.0,hors_pointe,Europe/Paris
4991.0,2019-07-27,22:00:00,2019.0,7.0,27.0,6.0,1.0,hors_pointe,Europe/Paris
29242.0,2022-05-03,09:00:00,2022.0,5.0,3.0,2.0,0.0,pointe,Europe/Paris
26817.0,2022-01-22,08:00:00,2022.0,1.0,22.0,6.0,1.0,pointe,Europe/Paris
28697.0,2022-04-10,16:00:00,2022.0,4.0,10.0,7.0,1.0,hors_pointe,Europe/Paris
12747.0,2020-06-15,02:00:00,2020.0,6.0,15.0,1.0,0.0,hors_pointe,Europe/Paris
15951.0,2020-10-26,14:00:00,2020.0,10.0,26.0,1.0,0.0,hors_pointe,Europe/Paris
17916.0,2021-01-16,11:00:00,2021.0,1.0,16.0,6.0,1.0,hors_pointe,Europe/Paris
32550.0,2022-09-18,05:00:00,2022.0,9.0,18.0,7.0,1.0,hors_pointe,Europe/Paris
6490.0,2019-09-28,09:00:00,2019.0,9.0,28.0,6.0,1.0,pointe,Europe/Paris
19101.0,2021-03-06,20:00:00,2021.0,3.0,6.0,6.0,1.0,hors_pointe,Europe/Paris
32546.0,2022-09-18,01:00:00,2022.0,9.0,18.0,7.0,1.0,hors_pointe,Europe/Paris
15899.0,2020-10-24,10:00:00,2020.0,10.0,24.0,6.0,1.0,hors_pointe,Europe/Paris
26355.0,2022-01-03,02:00:00,2022.0,1.0,3.0,1.0,0.0,hors_pointe,Europe/Paris
27329.0,2022-02-12,16:00:00,2022.0,2.0,12.0,6.0,1.0,hors_pointe,Europe/Paris
21556.0,2021-06-17,03:00:00,2021.0,6.0,17.0,4.0,0.0,hors_pointe,Europe/Paris
29163.0,2022-04-30,02:00:00,2022.0,4.0,30.0,6.0,1.0,hors_pointe,Europe/Paris
31299.0,2022-07-28,02:00:00,2022.0,7.0,28.0,4.0,0.0,hors_pointe,Europe/Paris
14089.0,2020-08-10,00:00:00,2020.0,8.0,10.0,1.0,0.0,hors_pointe,Europe/Paris
29973.0,2022-06-02,20:00:00,2022.0,6.0,2.0,4.0,0.0,hors_pointe,Europe/Paris
14461.0,2020-08-25,12:00:00,2020.0,8.0,25.0,2.0,0.0,hors_pointe,Europe/Paris
7324.0,2019-11-02,03:00:00,2019.0,11.0,2.0,6.0,1.0,hors_pointe,Europe/Paris
21534.0,2021-06-16,05:00:00,2021.0,6.0,16.0,3.0,0.0,hors_pointe,Europe/Paris
7102.0,2019-10-23,21:00:00,2019.0,10.0,23.0,3.0,0.0,hors_pointe,Europe/Paris
29159.0,2022-04-29,22:00:00,2022.0,4.0,29.0,5.0,0.0,hors_pointe,Europe/Paris
2897.0,2019-05-01,16:00:00,2019.0,5.0,1.0,3.0,0.0,hors_pointe,Europe/Paris
9573.0,2020-02-03,20:00:00,2020.0,2.0,3.0,1.0,0.0,hors_pointe,Europe/Paris
32155.0,2022-09-01,18:00:00,2022.0,9.0,1.0,4.0,0.0,pointe,Europe/Paris
15669.0,2020-10-14,20:00:00,2020.0,10.0,14.0,3.0,0.0,hors_pointe,Europe/Paris
21844.0,2021-06-29,03:00:00,2021.0,6.0,29.0,2.0,0.0,hors_pointe,Europe/Paris
9410.0,2020-01-28,01:00:00,2020.0,1.0,28.0,2.0,0.0,hors_pointe,Europe/Paris
7296.0,2019-10-31,23:00:00,2019.0,10.0,31.0,4.0,0.0,hors_pointe,Europe/Paris
15479.0,2020-10-06,22:00:00,2020.0,10.0,6.0,2.0,0.0,hors_pointe,Europe/Paris
19461.0,2021-03-21,20:00:00,2021.0,3.0,21.0,7.0,1.0,hors_pointe,Europe/Paris
33326.0,2022-10-20,13:00:00,2022.0,10.0,20.0,4.0,0.0,hors_pointe,Europe/Paris
9416.0,2020-01-28,07:00:00,2020.0,1.0,28.0,2.0,0.0,pointe,Europe/Paris
17141.0,2020-12-15,04:00:00,2020.0,12.0,15.0,2.0,0.0,hors_pointe,Europe/Paris
22569.0,2021-07-29,08:00:00,2021.0,7.0,29.0,4.0,0.0,pointe,Europe/Paris
4823.0,2019-07-20,22:00:00,2019.0,7.0,20.0,6.0,1.0,hors_pointe,Europe/Paris
31983.0,2022-08-25,14:00:00,2022.0,8.0,25.0,4.0,0.0,hors_pointe,Europe/Paris
26715.0,2022-01-18,02:00:00,2022.0,1.0,18.0,2.0,0.0,hors_pointe,Europe/Paris
29219.0,2022-05-02,10:00:00,2022.0,5.0,2.0,1.0,0.0,hors_pointe,Europe/Paris
33091.0,2022-10-10,18:00:00,2022.0,10.0,10.0,1.0,0.0,pointe,Europe/Paris
15809.0,2020-10-20,16:00:00,2020.0,10.0,20.0,2.0,0.0,hors_pointe,Europe/Paris
12482.0,2020-06-04,01:00:00,2020.0,6.0,4.0,4.0,0.0,hors_pointe,Europe/Paris
6435.0,2019-09-26,02:00:00,2019.0,9.0,26.0,4.0,0.0,hors_pointe,Europe/Paris
27193.0,2022-02-07,00:00:00,2022.0,2.0,7.0,1.0,0.0,hors_pointe,Europe/Paris
23037.0,2021-08-17,20:00:00,2021.0,8.0,17.0,2.0,0.0,hors_pointe,Europe/Paris
9746.0,2020-02-11,01:00:00,2020.0,2.0,11.0,2.0,0.0,hors_pointe,Europe/Paris
31269.0,2022-07-26,20:00:00,2022.0,7.0,26.0,2.0,0.0,hors_pointe,Europe/Paris
34125.0,2022-11-22,20:00:00,2022.0,11.0,22.0,2.0,0.0,hors_pointe,Europe/Paris
23343.0,2021-08-30,14:00:00,2021.0,8.0,30.0,1.0,0.0,hors_pointe,Europe/Paris
1578.0,2019-03-07,17:00:00,2019.0,3.0,7.0,4.0,0.0,pointe,Europe/Paris
11423.0,2020-04-20,22:00:00,2020.0,4.0,20.0,1.0,0.0,hors_pointe,Europe/Paris
9159.0,2020-01-17,14:00:00,2020.0,1.0,17.0,5.0,0.0,hors_pointe,Europe/Paris
17834.0,2021-01-13,01:00:00,2021.0,1.0,13.0,3.0,0.0,hors_pointe,Europe/Paris
17314.0,2020-12-22,09:00:00,2020.0,12.0,22.0,2.0,0.0,pointe,Europe/Paris
25965.0,2021-12-17,20:00:00,2021.0,12.0,17.0,5.0,0.0,hors_pointe,Europe/Paris
10169.0,2020-02-28,16:00:00,2020.0,2.0,28.0,5.0,0.0,hors_pointe,Europe/Paris
7426.0,2019-11-06,09:00:00,2019.0,11.0,6.0,3.0,0.0,pointe,Europe/Paris
31101.0,2022-07-19,20:00:00,2022.0,7.0,19.0,2.0,0.0,hors_pointe,Europe/Paris
19538.0,2021-03-25,01:00:00,2021.0,3.0,25.0,4.0,0.0,hors_pointe,Europe/Paris
22683.0,2021-08-03,02:00:00,2021.0,8.0,3.0,2.0,0.0,hors_pointe,Europe/Paris
29523.0,2022-05-15,02:00:00,2022.0,5.0,15.0,7.0,1.0,hors_pointe,Europe/Paris
12442.0,2020-06-02,09:00:00,2020.0,6.0,2.0,2.0,0.0,pointe,Europe/Paris
21370.0,2021-06-09,09:00:00,2021.0,6.0,9.0,3.0,0.0,pointe,Europe/Paris
5458.0,2019-08-16,09:00:00,2019.0,8.0,16.0,5.0,0.0,pointe,Europe/Paris
12916.0,2020-06-22,03:00:00,2020.0,6.0,22.0,1.0,0.0,hors_pointe,Europe/Paris
5365.0,2019-08-12,12:00:00,2019.0,8.0,12.0,1.0,0.0,hors_pointe,Europe/Paris
15950.0,2020-10-26,13:00:00,2020.0,10.0,26.0,1.0,0.0,hors_pointe,Europe/Paris
9310.0,2020-01-23,21:00:00,2020.0,1.0,23.0,4.0,0.0,hors_pointe,Europe/Paris
10242.0,2020-03-02,17:00:00,2020.0,3.0,2.0,1.0,0.0,pointe,Europe/Paris
22202.0,2021-07-14,01:00:00,2021.0,7.0,14.0,3.0,0.0,hors_pointe,Europe/Paris
11143.0,2020-04-09,06:00:00,2020.0,4.0,9.0,4.0,0.0,hors_pointe,Europe/Paris
27500.0,2022-02-19,19:00:00,2022.0,2.0,19.0,6.0,1.0,pointe,Europe/Paris
30210.0,2022-06-12,17:00:00,2022.0,6.0,12.0,7.0,1.0,pointe,Europe/Paris
11875.0,2020-05-09,18:00:00,2020.0,5.0,9.0,6.0,1.0,pointe,Europe/Paris
8117.0,2019-12-05,04:00:00,2019.0,12.0,5.0,4.0,0.0,hors_pointe,Europe/Paris
26872.0,2022-01-24,15:00:00,2022.0,1.0,24.0,1.0,0.0,hors_pointe,Europe/Paris
23416.0,2021-09-02,15:00:00,2021.0,9.0,2.0,4.0,0.0,hors_pointe,Europe/Paris
23849.0,2021-09-20,16:00:00,2021.0,9.0,20.0,1.0,0.0,hors_pointe,Europe/Paris
9899.0,2020-02-17,10:00:00,2020.0,2.0,17.0,1.0,0.0,hors_pointe,Europe/Paris
25401.0,2021-11-24,08:00:00,2021.0,11.0,24.0,3.0,0.0,pointe,Europe/Paris
10905.0,2020-03-30,08:00:00,2020.0,3.0,30.0,1.0,0.0,pointe,Europe/Paris
14258.0,2020-08-17,01:00:00,2020.0,8.0,17.0,1.0,0.0,hors_pointe,Europe/Paris
16409.0,2020-11-14,16:00:00,2020.0,11.0,14.0,6.0,1.0,hors_pointe,Europe/Paris
32135.0,2022-08-31,22:00:00,2022.0,8.0,31.0,3.0,0.0,hors_pointe,Europe/Paris
23242.0,2021-08-26,09:00:00,2021.0,8.0,26.0,4.0,0.0,pointe,Europe/Paris
20391.0,2021-04-29,14:00:00,2021.0,4.0,29.0,4.0,0.0,hors_pointe,Europe/Paris
11210.0,2020-04-12,01:00:00,2020.0,4.0,12.0,7.0,1.0,hors_pointe,Europe/Paris
6254.0,2019-09-18,13:00:00,2019.0,9.0,18.0,3.0,0.0,hors_pointe,Europe/Paris
2231.0,2019-04-03,22:00:00,2019.0,4.0,3.0,3.0,0.0,hors_pointe,Europe/Paris
17333.0,2020-12-23,04:00:00,2020.0,12.0,23.0,3.0,0.0,hors_pointe,Europe/Paris
4653.0,2019-07-13,20:00:00,2019.0,7.0,13.0,6.0,1.0,hors_pointe,Europe/Paris
21896.0,2021-07-01,07:00:00,2021.0,7.0,1.0,4.0,0.0,pointe,Europe/Paris
30218.0,2022-06-13,01:00:00,2022.0,6.0,13.0,1.0,0.0,hors_pointe,Europe/Paris
11978.0,2020-05-14,01:00:00,2020.0,5.0,14.0,4.0,0.0,hors_pointe,Europe/Paris
26943.0,2022-01-27,14:00:00,2022.0,1.0,27.0,4.0,0.0,hors_pointe,Europe/Paris
22894.0,2021-08-11,21:00:00,2021.0,8.0,11.0,3.0,0.0,hors_pointe,Europe/Paris
26275.0,2021-12-30,18:00:00,2021.0,12.0,30.0,4.0,0.0,pointe,Europe/Paris
5086.0,2019-07-31,21:00:00,2019.0,7.0,31.0,3.0,0.0,hors_pointe,Europe/Paris
9839.0,2020-02-14,22:00:00,2020.0,2.0,14.0,5.0,0.0,hors_pointe,Europe/Paris
25118.0,2021-11-12,13:00:00,2021.0,11.0,12.0,5.0,0.0,hors_pointe,Europe/Paris
11025.0,2020-04-04,08:00:00,2020.0,4.0,4.0,6.0,1.0,pointe,Europe/Paris
21892.0,2021-07-01,03:00:00,2021.0,7.0,1.0,4.0,0.0,hors_pointe,Europe/Paris
16987.0,2020-12-08,18:00:00,2020.0,12.0,8.0,2.0,0.0,pointe,Europe/Paris
18852.0,2021-02-24,11:00:00,2021.0,2.0,24.0,3.0,0.0,hors_pointe,Europe/Paris
25273.0,2021-11-19,00:00:00,2021.0,11.0,19.0,5.0,0.0,hors_pointe,Europe/Paris
9745.0,2020-02-11,00:00:00,2020.0,2.0,11.0,2.0,0.0,hors_pointe,Europe/Paris
1045.0,2019-02-13,12:00:00,2019.0,2.0,13.0,3.0,0.0,hors_pointe,Europe/Paris
6319.0,2019-09-21,06:00:00,2019.0,9.0,21.0,6.0,1.0,hors_pointe,Europe/Paris
15631.0,2020-10-13,06:00:00,2020.0,10.0,13.0,2.0,0.0,hors_pointe,Europe/Paris
26726.0,2022-01-18,13:00:00,2022.0,1.0,18.0,2.0,0.0,hors_pointe,Europe/Paris
31794.0,2022-08-17,17:00:00,2022.0,8.0,17.0,3.0,0.0,pointe,Europe/Paris
6261.0,2019-09-18,20:00:00,2019.0,9.0,18.0,3.0,0.0,hors_pointe,Europe/Paris
20741.0,2021-05-14,04:00:00,2021.0,5.0,14.0,5.0,0.0,hors_pointe,Europe/Paris
4620.0,2019-07-12,11:00:00,2019.0,7.0,12.0,5.0,0.0,hors_pointe,Europe/Paris
19272.0,2021-03-13,23:00:00,2021.0,3.0,13.0,6.0,1.0,hors_pointe,Europe/Paris
11121.0,2020-04-08,08:00:00,2020.0,4.0,8.0,3.0,0.0,pointe,Europe/Paris
27351.0,2022-02-13,14:00:00,2022.0,2.0,13.0,7.0,1.0,hors_pointe,Europe/Paris
11068.0,2020-04-06,03:00:00,2020.0,4.0,6.0,1.0,0.0,hors_pointe,Europe/Paris
33828.0,2022-11-10,11:00:00,2022.0,11.0,10.0,4.0,0.0,hors_pointe,Europe/Paris
906.0,2019-02-07,17:00:00,2019.0,2.0,7.0,4.0,0.0,pointe,Europe/Paris
20427.0,2021-05-01,02:00:00,2021.0,5.0,1.0,6.0,1.0,hors_pointe,Europe/Paris
12761.0,2020-06-15,16:00:00,2020.0,6.0,15.0,1.0,0.0,hors_pointe,Europe/Paris
4240.0,2019-06-26,15:00:00,2019.0,6.0,26.0,3.0,0.0,hors_pointe,Europe/Paris
11898.0,2020-05-10,17:00:00,2020.0,5.0,10.0,7.0,1.0,pointe,Europe/Paris
29325.0,2022-05-06,20:00:00,2022.0,5.0,6.0,5.0,0.0,hors_pointe,Europe/Paris
2008.0,2019-03-25,15:00:00,2019.0,3.0,25.0,1.0,0.0,hors_pointe,Europe/Paris
858.0,2019-02-05,17:00:00,2019.0,2.0,5.0,2.0,0.0,pointe,Europe/Paris
7800.0,2019-11-21,23:00:00,2019.0,11.0,21.0,4.0,0.0,hors_pointe,Europe/Paris
8019.0,2019-12-01,02:00:00,2019.0,12.0,1.0,7.0,1.0,hors_pointe,Europe/Paris
12851.0,2020-06-19,10:00:00,2020.0,6.0,19.0,5.0,0.0,hors_pointe,Europe/Paris
5838.0,2019-09-01,05:00:00,2019.0,9.0,1.0,7.0,1.0,hors_pointe,Europe/Paris
3226.0,2019-05-15,09:00:00,2019.0,5.0,15.0,3.0,0.0,pointe,Europe/Paris
32259.0,2022-09-06,02:00:00,2022.0,9.0,6.0,2.0,0.0,hors_pointe,Europe/Paris
30720.0,2022-07-03,23:00:00,2022.0,7.0,3.0,7.0,1.0,hors_pointe,Europe/Paris
7678.0,2019-11-16,21:00:00,2019.0,11.0,16.0,6.0,1.0,hors_pointe,Europe/Paris
19508.0,2021-03-23,19:00:00,2021.0,3.0,23.0,2.0,0.0,pointe,Europe/Paris
15535.0,2020-10-09,06:00:00,2020.0,10.0,9.0,5.0,0.0,hors_pointe,Europe/Paris
33738.0,2022-11-06,17:00:00,2022.0,11.0,6.0,7.0,1.0,pointe,Europe/Paris
33594.0,2022-10-31,17:00:00,2022.0,10.0,31.0,1.0,0.0,pointe,Europe/Paris
32484.0,2022-09-15,11:00:00,2022.0,9.0,15.0,4.0,0.0,hors_pointe,Europe/Paris
15127.0,2020-09-22,06:00:00,2020.0,9.0,22.0,2.0,0.0,hors_pointe,Europe/Paris
3081.0,2019-05-09,08:00:00,2019.0,5.0,9.0,4.0,0.0,pointe,Europe/Paris
26286.0,2021-12-31,05:00:00,2021.0,12.0,31.0,5.0,0.0,hors_pointe,Europe/Paris
34789.0,2022-12-20,12:00:00,2022.0,12.0,20.0,2.0,0.0,hors_pointe,Europe/Paris
13026.0,2020-06-26,17:00:00,2020.0,6.0,26.0,5.0,0.0,pointe,Europe/Paris
9546.0,2020-02-02,17:00:00,2020.0,2.0,2.0,7.0,1.0,pointe,Europe/Paris
3821.0,2019-06-09,04:00:00,2019.0,6.0,9.0,7.0,1.0,hors_pointe,Europe/Paris
15182.0,2020-09-24,13:00:00,2020.0,9.0,24.0,4.0,0.0,hors_pointe,Europe/Paris
16169.0,2020-11-04,16:00:00,2020.0,11.0,4.0,3.0,0.0,hors_pointe,Europe/Paris
26205.0,2021-12-27,20:00:00,2021.0,12.0,27.0,1.0,0.0,hors_pointe,Europe/Paris
28661.0,2022-04-09,04:00:00,2022.0,4.0,9.0,6.0,1.0,hors_pointe,Europe/Paris
33699.0,2022-11-05,02:00:00,2022.0,11.0,5.0,6.0,1.0,hors_pointe,Europe/Paris
5106.0,2019-08-01,17:00:00,2019.0,8.0,1.0,4.0,0.0,pointe,Europe/Paris
25921.0,2021-12-16,00:00:00,2021.0,12.0,16.0,4.0,0.0,hors_pointe,Europe/Paris
29048.0,2022-04-25,07:00:00,2022.0,4.0,25.0,1.0,0.0,pointe,Europe/Paris
5345.0,2019-08-11,16:00:00,2019.0,8.0,11.0,7.0,1.0,hors_pointe,Europe/Paris
23114.0,2021-08-21,01:00:00,2021.0,8.0,21.0,6.0,1.0,hors_pointe,Europe/Paris
23471.0,2021-09-04,22:00:00,2021.0,9.0,4.0,6.0,1.0,hors_pointe,Europe/Paris
7692.0,2019-11-17,11:00:00,2019.0,11.0,17.0,7.0,1.0,hors_pointe,Europe/Paris
32480.0,2022-09-15,07:00:00,2022.0,9.0,15.0,4.0,0.0,pointe,Europe/Paris
31528.0,2022-08-06,15:00:00,2022.0,8.0,6.0,6.0,1.0,hors_pointe,Europe/Paris
7500.0,2019-11-09,11:00:00,2019.0,11.0,9.0,6.0,1.0,hors_pointe,Europe/Paris
23767.0,2021-09-17,06:00:00,2021.0,9.0,17.0,5.0,0.0,hors_pointe,Europe/Paris
25869.0,2021-12-13,20:00:00,2021.0,12.0,13.0,1.0,0.0,hors_pointe,Europe/Paris
16424.0,2020-11-15,07:00:00,2020.0,11.0,15.0,7.0,1.0,pointe,Europe/Paris
31567.0,2022-08-08,06:00:00,2022.0,8.0,8.0,1.0,0.0,hors_pointe,Europe/Paris
8799.0,2020-01-02,14:00:00,2020.0,1.0,2.0,4.0,0.0,hors_pointe,Europe/Paris
8466.0,2019-12-19,17:00:00,2019.0,12.0,19.0,4.0,0.0,pointe,Europe/Paris
7143.0,2019-10-25,14:00:00,2019.0,10.0,25.0,5.0,0.0,hors_pointe,Europe/Paris
1114.0,2019-02-16,09:00:00,2019.0,2.0,16.0,6.0,1.0,pointe,Europe/Paris
18575.0,2021-02-12,22:00:00,2021.0,2.0,12.0,5.0,0.0,hors_pointe,Europe/Paris
10155.0,2020-02-28,02:00:00,2020.0,2.0,28.0,5.0,0.0,hors_pointe,Europe/Paris
21381.0,2021-06-09,20:00:00,2021.0,6.0,9.0,3.0,0.0,hors_pointe,Europe/Paris
2944.0,2019-05-03,15:00:00,2019.0,5.0,3.0,5.0,0.0,hors_pointe,Europe/Paris
